Date,F.Y,QUARTER,P_NO,PAYMENT TYPE,TYPE OF PRODUCT,Quantity,Price,Amount,TYPE OF ACCESSORY/MOBILE
8/15/2019,2019-2020,2,P/M/A10,CREDIT,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
8/17/2019,2019-2020,2,P/M/A10,MOBILE PAYMENTS,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
9/1/2019,2019-2020,2,P/M/A10,DEBIT,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
9/9/2019,2019-2020,2,P/M/A10,DEBIT,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
9/9/2019,2019-2020,2,P/M/A10,MOBILE PAYMENTS,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
9/10/2019,2019-2020,2,P/M/A10,DEBIT,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
9/17/2019,2019-2020,2,P/M/A10,CREDIT,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
9/23/2019,2019-2020,2,P/M/A10,CASH,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
9/24/2019,2019-2020,2,P/M/A10,CREDIT,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
9/30/2019,2019-2020,2,P/M/A10,MOBILE PAYMENTS,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
7/26/2019,2019-2020,2,P/M/A22,MOBILE PAYMENTS,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/26/2019,2019-2020,2,P/M/A22,CASH,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/26/2019,2019-2020,2,P/M/A22,CREDIT,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/26/2019,2019-2020,2,P/M/A22,DEBIT,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/27/2019,2019-2020,2,P/M/A22,CREDIT,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/28/2019,2019-2020,2,P/M/A22,DEBIT,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/28/2019,2019-2020,2,P/M/A22,DEBIT,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/28/2019,2019-2020,2,P/M/A22,CASH,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/29/2019,2019-2020,2,P/M/A22,MOBILE PAYMENTS,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/29/2019,2019-2020,2,P/M/A22,CREDIT,MOBILE,1,18964.29,19464.29,MIDRANGE PHONE
7/15/2020,2020-2021,2,P/M/A12,DEBIT,MOBILE,1,18990.68,19490.68,MIDRANGE PHONE
7/1/2019,2019-2020,2,P/A/34,DEBIT,ACCESSORY,1,5855.08,6355.08,COVER
7/1/2019,2019-2020,2,P/A/41,MOBILE PAYMENTS,ACCESSORY,1,2254.24,2754.24,POWER BANK
7/1/2019,2019-2020,2,P/A/47,CREDIT,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
7/1/2019,2019-2020,2,P/M/A1,CASH,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/1/2019,2019-2020,2,P/T/S10,DEBIT,TABLET,1,48567.8,49067.8,PREMIUM MIDRANGE TAB
7/2/2019,2019-2020,2,P/M/A23,DEBIT,MOBILE,2,750,2500,BUDGET PHONE
7/2/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/2/2019,2019-2020,2,P/M/A69,CASH,MOBILE,1,13784.82,14284.82,BUDGET PHONE
7/3/2019,2019-2020,2,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
7/3/2019,2019-2020,2,P/A/26,CASH,ACCESSORY,1,2042.38,2542.38,CHARGER 
7/3/2019,2019-2020,2,P/A/44,MOBILE PAYMENTS,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
7/3/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/3/2019,2019-2020,2,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
7/3/2019,2019-2020,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/4/2019,2019-2020,2,P/A/50,MOBILE PAYMENTS,ACCESSORY,1,2296.62,2796.62,WIRELESS HEADSET
7/4/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
9/17/2020,2020-2021,2,P/M/A12,CREDIT,MOBILE,1,18991.52,19491.52,MIDRANGE PHONE
7/4/2019,2019-2020,2,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
7/5/2019,2019-2020,2,P/A/1,MOBILE PAYMENTS,ACCESSORY,1,20677.96,21177.96,GALAXY WATCH
7/5/2019,2019-2020,2,P/A/44,CASH,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
7/5/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/5/2019,2019-2020,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/5/2019,2019-2020,2,P/M/A3,CREDIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/5/2019,2019-2020,2,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
7/5/2019,2019-2020,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/30/2018,2018-2019,2,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
7/6/2019,2019-2020,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/7/2019,2019-2020,2,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
7/7/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
8/30/2018,2018-2019,2,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
9/2/2018,2018-2019,2,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
9/2/2018,2018-2019,2,P/M/A14,CREDIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
9/2/2018,2018-2019,2,P/M/A14,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
9/6/2018,2018-2019,2,P/M/A14,CREDIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
9/7/2018,2018-2019,2,P/M/A14,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
9/8/2018,2018-2019,2,P/M/A14,CREDIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
9/9/2018,2018-2019,2,P/M/A14,CREDIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
7/9/2019,2019-2020,2,P/M/A23,MOBILE PAYMENTS,MOBILE,1,750,1250,BUDGET PHONE
7/9/2019,2019-2020,2,P/M/A23,CREDIT,MOBILE,1,794.64,1294.64,BUDGET PHONE
7/9/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/9/2019,2019-2020,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/9/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/9/2019,2019-2020,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/10/2019,2019-2020,2,P/A/3,MOBILE PAYMENTS,ACCESSORY,1,24915.26,25415.26,GALAXY WATCH
7/10/2019,2019-2020,2,P/A/3,MOBILE PAYMENTS,ACCESSORY,1,24915.26,25415.26,GALAXY WATCH
9/20/2018,2018-2019,2,P/M/A14,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
9/20/2018,2018-2019,2,P/M/A14,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
7/10/2019,2019-2020,2,P/M/A24,CREDIT,MOBILE,1,883.92,1383.92,BUDGET PHONE
7/10/2019,2019-2020,2,P/M/A25,CASH,MOBILE,1,1285.72,1785.72,BUDGET PHONE
7/10/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/10/2019,2019-2020,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/11/2019,2019-2020,2,P/A/47,CREDIT,ACCESSORY,1,1491.52,1991.52,WIRELESS HEADSET
9/21/2018,2018-2019,2,P/M/A14,CREDIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
9/21/2018,2018-2019,2,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
7/11/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/11/2019,2019-2020,2,P/M/A45,CREDIT,MOBILE,1,58339.28,58839.28,FLAGSHIP PHONE
9/23/2018,2018-2019,2,P/M/A14,CREDIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
7/12/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/12/2019,2019-2020,2,P/M/A45,DEBIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
7/12/2019,2019-2020,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/13/2019,2019-2020,2,P/A/21,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
7/13/2019,2019-2020,2,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
7/13/2019,2019-2020,2,P/A/3,CASH,ACCESSORY,1,24915.26,25415.26,GALAXY WATCH
7/13/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/13/2019,2019-2020,2,P/M/A1,CASH,MOBILE,1,6633.92,7133.92,BUDGET PHONE
9/28/2018,2018-2019,2,P/M/A14,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
7/13/2019,2019-2020,2,P/M/A23,CREDIT,MOBILE,1,750,1250,BUDGET PHONE
7/13/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/13/2019,2019-2020,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/13/2019,2019-2020,2,P/T/S1,CASH,TABLET,1,7550.84,8050.84,BUDGET TABLET
7/14/2019,2019-2020,2,P/A/21,CREDIT,ACCESSORY,1,508.48,1008.48,CHARGER 
7/14/2019,2019-2020,2,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
7/14/2019,2019-2020,2,P/A/50,MOBILE PAYMENTS,ACCESSORY,1,2296.62,2796.62,WIRELESS HEADSET
7/14/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/14/2019,2019-2020,2,P/M/A45,DEBIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
7/14/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/14/2019,2019-2020,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/14/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/14/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/15/2019,2019-2020,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/16/2019,2019-2020,2,P/M/A1,CASH,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/16/2019,2019-2020,2,P/M/A24,CASH,MOBILE,1,928.58,1428.58,BUDGET PHONE
7/16/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/16/2019,2019-2020,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/16/2019,2019-2020,2,P/M/A6,CREDIT,MOBILE,1,4223.22,4723.22,BUDGET PHONE
7/16/2019,2019-2020,2,P/M/A6,CASH,MOBILE,1,4130.36,4630.36,BUDGET PHONE
7/16/2019,2019-2020,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/17/2019,2019-2020,2,P/M/A21,MOBILE PAYMENTS,MOBILE,1,42348.22,42848.22,PREMIUM MIDRANGE PHONE
7/17/2019,2019-2020,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/18/2019,2019-2020,2,P/A/35,CASH,ACCESSORY,1,1364.4,1864.4,COVER
7/18/2019,2019-2020,2,P/M/A1,DEBIT,MOBILE,1,6633.93,7133.93,BUDGET PHONE
7/18/2019,2019-2020,2,P/M/A1,DEBIT,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/19/2019,2019-2020,2,P/A/47,DEBIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
7/19/2019,2019-2020,2,P/A/50,DEBIT,ACCESSORY,1,2338.98,2838.98,WIRELESS HEADSET
7/19/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/19/2019,2019-2020,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/20/2019,2019-2020,2,P/M/A1,CASH,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/20/2019,2019-2020,2,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
7/21/2019,2019-2020,2,P/M/A22,MOBILE PAYMENTS,MOBILE,1,29848.22,30348.22,PREMIUM MIDRANGE PHONE
7/21/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/21/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/21/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/21/2019,2019-2020,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/21/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/21/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/22/2019,2019-2020,2,P/A/35,CASH,ACCESSORY,1,2211.86,2711.86,COVER
7/22/2019,2019-2020,2,P/A/44,CREDIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
7/22/2019,2019-2020,2,P/M/A23,DEBIT,MOBILE,1,750,1250,BUDGET PHONE
7/22/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/22/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/22/2019,2019-2020,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/23/2019,2019-2020,2,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1322.04,1822.04,WIRELESS HEADSET
7/23/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/24/2019,2019-2020,2,P/A/7,CREDIT,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
7/25/2019,2019-2020,2,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
7/25/2019,2019-2020,2,P/M/A24,DEBIT,MOBILE,1,982.14,1482.14,BUDGET PHONE
7/25/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/26/2019,2019-2020,2,P/M/A1,CREDIT,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/26/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
7/26/2019,2019-2020,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/27/2019,2019-2020,2,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
7/27/2019,2019-2020,2,P/M/A1,CASH,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/27/2019,2019-2020,2,P/M/A22,MOBILE PAYMENTS,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
7/27/2019,2019-2020,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/28/2019,2019-2020,2,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
7/28/2019,2019-2020,2,P/A/41,DEBIT,ACCESSORY,1,2296.62,2796.62,POWER BANK
7/28/2019,2019-2020,2,P/A/44,CREDIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
7/28/2019,2019-2020,2,P/A/50,MOBILE PAYMENTS,ACCESSORY,1,2338.98,2838.98,WIRELESS HEADSET
7/28/2019,2019-2020,2,P/M/A1,CREDIT,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/28/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
7/28/2019,2019-2020,2,P/M/A3,CASH,MOBILE,1,9459.82,9959.82,BUDGET PHONE
7/28/2019,2019-2020,2,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
7/28/2019,2019-2020,2,P/M/A6,MOBILE PAYMENTS,MOBILE,1,4130.36,4630.36,BUDGET PHONE
7/28/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/28/2019,2019-2020,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/29/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/29/2019,2019-2020,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/30/2019,2019-2020,2,P/A/26,CASH,ACCESSORY,1,2295.76,2795.76,CHARGER 
7/30/2019,2019-2020,2,P/A/7,MOBILE PAYMENTS,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
7/30/2019,2019-2020,2,P/M/A22,DEBIT,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
7/30/2019,2019-2020,2,P/M/A24,CREDIT,MOBILE,1,973.22,1473.22,BUDGET PHONE
7/30/2019,2019-2020,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
7/30/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/1/2019,2019-2020,2,P/A/35,DEBIT,ACCESSORY,1,2042.38,2542.38,COVER
8/1/2019,2019-2020,2,P/A/41,CASH,ACCESSORY,1,2211.86,2711.86,POWER BANK
8/1/2019,2019-2020,2,P/A/47,CASH,ACCESSORY,1,1406.78,1906.78,WIRELESS HEADSET
8/1/2019,2019-2020,2,P/A/50,DEBIT,ACCESSORY,1,2338.98,2838.98,WIRELESS HEADSET
8/1/2019,2019-2020,2,P/M/A24,CASH,MOBILE,1,982.14,1482.14,BUDGET PHONE
8/1/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
8/1/2019,2019-2020,2,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
8/1/2019,2019-2020,2,P/M/A45,CREDIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
8/1/2019,2019-2020,2,P/M/A46,CREDIT,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
8/1/2019,2019-2020,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/1/2019,2019-2020,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/2/2019,2019-2020,2,P/A/1,CREDIT,ACCESSORY,1,20677.97,21177.97,GALAXY WATCH
8/2/2019,2019-2020,2,P/A/21,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
8/2/2019,2019-2020,2,P/A/7,CREDIT,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
8/2/2019,2019-2020,2,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
8/2/2019,2019-2020,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/3/2019,2019-2020,2,P/A/35,DEBIT,ACCESSORY,1,1830.5,2330.5,COVER
8/3/2019,2019-2020,2,P/A/7,MOBILE PAYMENTS,ACCESSORY,1,1610.16,2110.16,GALAXY WATCH
8/3/2019,2019-2020,2,P/M/A1,CREDIT,MOBILE,1,6633.92,7133.92,BUDGET PHONE
8/3/2019,2019-2020,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/4/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
8/4/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6563.4,7063.4,BUDGET PHONE
8/15/2018,2018-2019,2,P/M/A14,DEBIT,MOBILE,1,19187.5,19687.5,MIDRANGE PHONE
7/16/2018,2018-2019,2,P/M/A13,CASH,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
7/22/2018,2018-2019,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
7/26/2018,2018-2019,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
7/28/2018,2018-2019,2,P/M/A13,MOBILE PAYMENTS,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
8/4/2019,2019-2020,2,P/M/A21,CASH,MOBILE,1,42348.21,42848.21,PREMIUM MIDRANGE PHONE
8/4/2019,2019-2020,2,P/M/A21,CREDIT,MOBILE,1,42348.22,42848.22,PREMIUM MIDRANGE PHONE
8/4/2019,2019-2020,2,P/M/A22,CASH,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
8/4/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
8/4/2019,2019-2020,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/4/2019,2019-2020,2,P/M/A75,MOBILE PAYMENTS,MOBILE,1,75303.58,75803.58,FLAGSHIP PHONE
8/5/2019,2019-2020,2,P/A/44,CREDIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
8/5/2019,2019-2020,2,P/A/5,MOBILE PAYMENTS,ACCESSORY,1,16448.3,16948.3,GALAXY WATCH
8/5/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
8/5/2019,2019-2020,2,P/M/A46,DEBIT,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
8/5/2019,2019-2020,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/2/2018,2018-2019,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
8/12/2018,2018-2019,2,P/M/A13,CREDIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
8/7/2019,2019-2020,2,P/A/47,DEBIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
8/7/2019,2019-2020,2,P/M/A1,CASH,MOBILE,1,6563.4,7063.4,BUDGET PHONE
8/18/2018,2018-2019,2,P/M/A13,CASH,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
8/7/2019,2019-2020,2,P/M/A23,MOBILE PAYMENTS,MOBILE,1,750,1250,BUDGET PHONE
8/7/2019,2019-2020,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
8/20/2018,2018-2019,2,P/M/A13,MOBILE PAYMENTS,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
9/12/2018,2018-2019,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
8/8/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
8/8/2019,2019-2020,2,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
8/9/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/10/2019,2019-2020,2,P/A/21,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
9/21/2018,2018-2019,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
8/10/2019,2019-2020,2,P/M/A24,MOBILE PAYMENTS,MOBILE,1,950.9,1450.9,BUDGET PHONE
8/10/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
8/10/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
9/15/2019,2019-2020,2,P/M/A11,DEBIT,MOBILE,1,19436.6,19936.6,MIDRANGE PHONE
7/19/2018,2018-2019,2,P/M/A13,CREDIT,MOBILE,1,19455.36,19955.36,MIDRANGE PHONE
8/11/2019,2019-2020,2,P/M/A23,DEBIT,MOBILE,1,750,1250,BUDGET PHONE
8/11/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9459.82,9959.82,BUDGET PHONE
8/11/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9459.82,9959.82,BUDGET PHONE
8/12/2019,2019-2020,2,P/A/7,CREDIT,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
8/12/2019,2019-2020,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
8/13/2019,2019-2020,2,P/M/A1,CASH,MOBILE,1,6563.4,7063.4,BUDGET PHONE
8/13/2019,2019-2020,2,P/M/A23,CREDIT,MOBILE,1,750,1250,BUDGET PHONE
8/13/2019,2019-2020,2,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
8/14/2019,2019-2020,2,P/A/44,DEBIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
8/14/2019,2019-2020,2,P/M/A1,DEBIT,MOBILE,1,6633.92,7133.92,BUDGET PHONE
8/14/2019,2019-2020,2,P/M/A1,DEBIT,MOBILE,1,6563.4,7063.4,BUDGET PHONE
8/14/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6563.4,7063.4,BUDGET PHONE
8/14/2019,2019-2020,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
8/14/2019,2019-2020,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
8/14/2019,2019-2020,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
8/14/2019,2019-2020,2,P/M/A3,CREDIT,MOBILE,1,9459.82,9959.82,BUDGET PHONE
